,subject,timestamp,valence,arousal,flubber_frequency,flubber_amplitude,angle,vector_length
count,1393.0,1393.0,1393.0,1393.0,1393.0,1393.0,1393.0,1393.0
mean,40.0,696.0,-0.036736542068664786,-0.4273145891823402,1.0726065473007895,0.07868646868341708,243.56988436409827,0.8263226878852812
std,0.0,402.2687741630795,0.7649110082516781,0.8020960920013182,0.8020335781105591,0.0060600811781259855,73.62659322701717,0.1515372105530487
min,40.0,0.0,-1.0,-1.0,0.5,0.07000005,6.5961822871161075,0.02081124104404205
25%,40.0,348.0,-0.90044206,-1.0,0.5,0.07297776,157.2347208630198,0.7142762840522902
50%,40.0,696.0,-0.0145831307419354,-1.0,0.5,0.0782102,268.2530991984996,0.8418652143446347
75%,40.0,1044.0,0.79122627,0.20343433,1.7026314,0.0845434,308.7320481403223,0.9635059936776833
max,40.0,1392.0,1.0,1.0,2.5,0.08749995,355.67452209569717,1.0
